,date,value,unique,transVolume,revenue,tradeVolume,marketCap
1990,2017-06-13,2657.6750625,538624.0,188477.974926,5779114.42341,393739719.856,43553314505.5
1991,2017-06-14,2748.18508571,611325.0,176491.750733,5967683.91363,204283558.773,45041413814.6
1992,2017-06-15,2447.0415625,565868.0,161703.955519,5217092.61125,268520562.446,40110100599.3
1993,2017-06-16,2442.48025,577610.0,178059.595602,5540766.44712,435834778.645,40040006172.3
1994,2017-06-17,2464.95981429,536165.0,211869.548787,5304593.52034,195907758.543,40413077779.2
1995,2017-06-18,2665.927,477378.0,79958.7976036,5461151.4595,158849628.788,43712771805.9
1996,2017-06-19,2507.38925214,433246.0,61802.3846604,5066179.98396,146939437.219,41117798759.7
1997,2017-06-20,2617.2102625,532642.0,312189.667532,5761788.39289,146249310.048,42923655055.5
1998,2017-06-21,2754.97825,594425.0,174897.626631,5639440.47775,204123502.97,45187876438.3
1999,2017-06-22,2671.04325,585194.0,181782.421975,5729387.77125,208033200.754,43815826861.0
2000,2017-06-23,2727.2880125,534177.0,146494.16079,5791396.09454,143429984.705,44743205311.1
2001,2017-06-24,2710.41228571,506612.0,138437.367445,6125531.76571,91452068.3553,44471767180.9
2002,2017-06-25,2589.1648875,469727.0,99731.453341,5333679.66825,146373123.475,42487095408.8
2003,2017-06-26,2512.36628571,378448.0,106621.746979,4323782.37771,135111001.588,41230694351.5
2004,2017-06-27,2436.45105714,515883.0,156640.635089,5067818.19886,237329706.388,39989166644.5
2005,2017-06-28,2517.90311429,556158.0,161277.907916,4893544.70261,239311708.341,41330152143.2
2006,2017-06-29,2585.34918571,549136.0,176505.346726,5859693.92942,157399624.665,42442320273.5
2007,2017-06-30,2544.414475,467647.0,156953.98549,4529057.7655,107906654.062,41774133240.2
2008,2017-07-01,2477.641375,533427.0,297831.033686,5463199.23188,103718383.041,40682623613.4
2009,2017-07-02,2501.19134286,409305.0,132232.486969,6165436.66014,96748666.5112,41080316972.5
2010,2017-07-03,2561.22542857,497458.0,270850.091796,5975338.92486,131455113.207,42071777410.5
2011,2017-07-04,2561.22542857,497458.0,270850.091796,5975338.92486,131455113.207,42071777410.5
2012,2017-07-05,2599.7298375,548401.0,166083.803493,5536124.68896,130187106.935,42709239179.3
2013,2017-07-06,2619.187503,476016.0,110644.428775,5284210.78731,119861961.703,43033774511.9
2014,2017-07-07,2609.96775,459294.0,126733.847718,5092047.08025,93522266.9879,42886924818.8
2015,2017-07-08,2491.20121429,559413.0,178076.763216,5027244.05043,116912656.444,40939964795.4
2016,2017-07-09,2562.1306625,451048.0,151217.700778,5589288.04024,91133549.959,42110891329.2
2017,2017-07-10,2536.2389375,390402.0,121290.934743,4618491.10519,56620250.1836,41689712862.0
2018,2017-07-11,2366.17014286,567052.0,248768.945943,6117732.90436,163706108.822,38900014611.3
2019,2017-07-12,2369.86212857,563334.0,148416.503229,5418689.75698,184411999.562,38965835960.2
2020,2017-07-13,2385.74857143,513002.0,149721.505355,5595773.27429,153172924.853,39232323095.4
2021,2017-07-14,2354.78341667,489848.0,121159.087798,4943867.78329,106346343.51,38727739418.7
2022,2017-07-15,2190.94783333,473082.0,118210.767075,4133223.08758,133121604.152,36037038604.8
2023,2017-07-16,2058.9956,446599.0,100810.167087,3915180.1334,205297978.826,33869937133.7
2024,2017-07-17,1931.2143,406436.0,139787.078751,4114452.06615,152530374.288,31771903140.4
2025,2017-07-18,2176.6234875,475431.0,173499.572625,4307537.88176,242313696.007,35813346629.5
2026,2017-07-19,2320.12225,561055.0,123555.958532,5135590.60037,262461203.849,38179206707.8
2027,2017-07-20,2264.7657,519400.0,153255.354901,4503486.59445,186988238.224,37272494746.0
2028,2017-07-21,2898.18841667,477427.0,116048.485469,6303559.80625,281540460.651,47702949608.3
2029,2017-07-22,2682.1953625,542764.0,246846.633614,5613834.89371,384806565.9,44152958959.8
2030,2017-07-23,2807.60985714,433135.0,126019.50521,5890365.48029,215642445.092,46223084883.1
2031,2017-07-24,2725.54971667,353197.0,79048.3891841,5998934.92638,169964412.203,44877947692.2
2032,2017-07-25,2751.82102857,469352.0,171140.085379,6381472.96526,139976350.754,45316644720.9
2033,2017-07-26,2560.99791667,511831.0,158102.385451,4978579.95,288015952.527,42178931413.1
2034,2017-07-27,2495.02858571,460146.0,116623.185835,4829127.82765,176626997.823,41097019288.9
2035,2017-07-28,2647.625,443425.0,119161.96289,5348202.5,146490393.915,43615617342.2
2036,2017-07-29,2781.63658333,487086.0,220790.680619,5563273.16667,232077673.061,45828471053.7
2037,2017-07-30,2722.51278571,416822.0,161157.605897,5536229.74975,127294021.519,44859727986.9
2038,2017-07-31,2745.95541667,386558.0,295116.912483,5226926.13562,152859034.121,45251045529.0
2039,2017-08-01,2866.43166667,485988.0,334995.63875,5550844.9225,127009234.077,47241588637.5
2040,2017-08-02,2710.41306667,301131.0,119229.219612,5102352.598,214878001.379,44675298135.7
2041,2017-08-03,2693.63398333,403175.0,329531.913868,5295684.41123,117440138.307,44403849136.3
2042,2017-08-04,2794.11771667,427728.0,224239.777079,5009853.06598,113131475.037,46065116956.4
2043,2017-08-05,2873.85108333,467900.0,372843.418503,6553817.39554,106217903.395,47386068357.8
2044,2017-08-06,3218.11501667,463849.0,192359.38154,7255240.30508,344352179.137,53069653154.8
2045,2017-08-07,3252.56253333,408435.0,187015.964902,5802571.55947,122798187.412,53643416122.4
2046,2017-08-08,3407.22683333,512717.0,295905.835992,6700311.56775,198345493.03,56200758544.4
2047,2017-08-09,3457.37433333,587787.0,194742.579841,7395323.699,241759565.089,57035007861.6
2048,2017-08-10,3357.32631667,532314.0,167939.0479,6117048.54897,199170113.976,55390344636.6
2049,2017-08-11,3424.4042,550474.0,142476.436254,6163927.56,153824056.619,56502754910.1
2050,2017-08-12,3632.50666667,580987.0,166193.727493,7130610.58667,195208159.043,59942989324.7
2051,2017-08-13,3852.80291429,530699.0,255160.179263,7067966.94626,332122906.138,63584781056.0
2052,2017-08-14,4125.54802,516470.0,158257.331243,8147957.3395,381628414.155,68093665581.3
2053,2017-08-15,4282.992,542909.0,213266.273006,7782196.464,168021272.437,70699295406.6
2054,2017-08-16,4217.02832857,650899.0,322736.938868,9146734.44467,592573698.11,69618446260.7
2055,2017-08-17,4360.87687143,543436.0,192607.46096,8320553.07069,341988374.479,72000312096.7
2056,2017-08-18,4328.72571667,631515.0,206512.986771,10849951.0088,351792037.668,71479165577.9
2057,2017-08-19,4130.44006667,580732.0,152380.810056,8775119.92163,373082615.758,68212617155.5
2058,2017-08-20,4222.66221429,535350.0,114078.41167,8768358.08796,322665040.397,69743600462.2
2059,2017-08-21,4157.95803333,444725.0,65566.8973568,7392849.38327,177654410.099,68681670539.4
2060,2017-08-22,4043.722,501755.0,143697.205991,6787387.377,123200186.512,66800518311.6
2061,2017-08-23,4082.18098333,419158.0,103914.561965,5749751.91502,504190986.228,67440385316.8
2062,2017-08-24,4174.95,628516.0,121992.929127,10230714.975,257486335.949,68981289804.4
2063,2017-08-25,4340.31671667,423332.0,71758.9215275,6929315.63816,218844386.91,71719067902.4
2064,2017-08-26,4363.05445,471224.0,74938.0306824,7153227.77077,246665524.629,72100292859.0
2065,2017-08-27,4360.51331667,472784.0,77797.8629588,7319121.60202,139377309.636,72064023327.9
2066,2017-08-28,4354.30833333,509082.0,78560.3780686,9642615.80417,112660557.887,71969913143.2
2067,2017-08-29,4391.67351667,504370.0,79754.7326275,8451775.68283,209634566.496,72594582814.2
2068,2017-08-30,4607.98545,593017.0,147970.085437,10384095.2116,317010671.855,76178812260.7
2069,2017-08-31,4594.98785,565808.0,214579.534885,11046350.7914,202687613.64,75973586549.2
2070,2017-09-01,4748.255,589297.0,251133.783278,11260486.7325,220351499.902,78517382092.8
2071,2017-09-02,4911.74001667,591520.0,241433.233583,12131997.8412,338585244.353,81231461537.1
2072,2017-09-03,4580.38748,536081.0,277865.369159,10374577.6422,440710136.097,75760868525.8
2073,2017-09-04,4648.15998333,437076.0,158482.493847,9700709.88522,308302328.021,76890792076.3
2074,2017-09-05,4344.09831667,561328.0,312336.464327,10527922.2704,513527217.625,71870445889.0
2075,2017-09-06,4488.72014,601576.0,301264.621767,11928773.7721,467133132.497,74274178848.6
2076,2017-09-07,4641.82201667,587813.0,253083.729273,10290919.4109,384503428.818,76816932326.1
2077,2017-09-08,4654.6585,526959.0,213112.653248,11050159.279,222544560.603,77039601932.9
2078,2017-09-09,4310.75018333,606485.0,187564.482255,10028960.3015,503768705.755,71356979356.6
2079,2017-09-10,4375.55952,452503.0,131828.34125,9554034.21192,117381164.671,72439028688.4
2080,2017-09-11,4329.955,412029.0,84902.7767825,7845878.46,331793077.941,71691497930.5
2081,2017-09-12,4248.09001667,537474.0,256546.834041,9592187.25763,250115590.43,70345290810.7
2082,2017-09-13,4219.03661667,549109.0,201561.631404,10193192.4659,311636501.265,69874102306.5
2083,2017-09-14,3961.27126667,543777.0,236199.144839,9617966.63547,541722553.543,65614497261.1
2084,2017-09-15,3319.63,552954.0,231943.245122,7489085.28,736178849.381,54993571515.2
2085,2017-09-16,3774.26528333,637364.0,234033.254197,8227898.31767,1267434715.97,62533631277.0
2086,2017-09-17,3763.62604,486762.0,139806.470083,8161423.06774,474370445.674,62365306431.8
2087,2017-09-18,3746.06078333,433778.0,252344.794599,8368699.78997,249840870.738,62082482021.2
2088,2017-09-19,4093.31666667,481944.0,240364.19539,6960684.99167,425335356.126,67843960761.3
2089,2017-09-20,3943.41333333,578178.0,158556.627326,8091884.16,349157038.323,65367103852.0
2090,2017-09-21,3977.56166667,480582.0,209120.922367,6147321.55583,229919029.848,65938973200.1
2091,2017-09-22,3658.89818333,533108.0,148337.183632,8287404.38525,385065464.598,60664303198.5
2092,2017-09-23,3637.50255,515183.0,148500.027429,6520223.32087,317303697.725,60315885095.8
2093,2017-09-24,3776.3869,427804.0,122349.320138,7983281.9066,179361985.991,62626656252.9
2094,2017-09-25,3703.04065,383448.0,88682.0168962,6815446.31633,138592392.429,61417012140.6
2095,2017-09-26,3942.555,505248.0,170637.590301,6522957.2475,284073950.939,65395652604.4
2096,2017-09-27,3910.30738333,544621.0,223021.28466,7065925.44168,175299977.813,64867502636.0
2097,2017-09-28,4202.55498333,548154.0,181594.163212,8033183.85064,357673848.69,69723276430.1
2098,2017-09-29,4201.98905,561792.0,155487.745009,9528010.17087,275531143.16,69723184107.7
2099,2017-09-30,4193.57466667,569237.0,183209.680596,9047637.34333,289284083.41,69592424013.0
2100,2017-10-01,4335.36831667,467807.0,88666.7123026,7690943.39377,222088521.672,71952969917.5
2101,2017-10-02,4360.72296667,416589.0,90441.7054441,7369621.81367,171779832.268,72380860562.8
2102,2017-10-03,4386.88375,606137.0,246481.997789,8729898.6625,250398347.646,72823312134.9
2103,2017-10-04,4293.3066,591541.0,148286.735791,10134350.2293,256471830.908,71279730159.2
2104,2017-10-05,4225.175,496067.0,145153.928774,7436308.0,204003764.234,70155650735.0
2105,2017-10-06,4338.852,552622.0,139377.539655,7204663.746,87904264.4154,72049945834.6
2106,2017-10-07,4345.60333333,609682.0,124397.796183,8954115.66833,205812106.352,72170693759.2
2107,2017-10-08,4376.19166667,505784.0,89811.8610417,8787392.86667,89524651.8704,72687340130.6
2108,2017-10-09,4602.28088333,496285.0,89924.3276184,10645075.6832,282133882.842,76453090033.9
2109,2017-10-10,4777.96781667,585027.0,137509.73542,9983563.75292,397258570.2,79381217030.7
2110,2017-10-11,4782.28,613363.0,167662.851438,10009312.04,347920434.56,79462424258.5
2111,2017-10-12,4819.48576667,604454.0,104011.976021,8773873.83822,296445764.423,80089009599.0
2112,2017-10-13,5325.13068333,588009.0,113276.080145,10754101.415,680358364.327,88501874725.4
2113,2017-10-14,5563.80656667,660223.0,127009.057542,10610179.1226,953598649.483,92478045824.4
2114,2017-10-15,5739.43873333,594481.0,118659.793768,11022592.0874,328701504.664,95407407494.0
2115,2017-10-16,5647.31166667,578160.0,79968.8730951,14217107.1208,490476846.895,93889733071.1
2116,2017-10-17,5711.20586667,643456.0,105131.4109,13050105.4053,322723336.557,94964431959.4
2117,2017-10-18,5603.71294,670954.0,128912.308122,12204886.7833,322503478.12,93188555403.2
2118,2017-10-19,5546.1761,646477.0,120417.058211,11106217.6403,627801313.918,92242198388.0
2119,2017-10-20,5727.6335,692404.0,112858.01536,13368296.589,376178013.951,95272882875.6
2120,2017-10-21,5979.45984,644654.0,102020.631771,13875336.5587,583507046.857,99475116074.0
2121,2017-10-22,6020.37168333,606416.0,93690.0037443,12037733.1808,555571195.712,100167245085.99998
2122,2017-10-23,5983.18455,573796.0,95383.900481,14108349.1689,469066735.292,99562135447.0
2123,2017-10-24,5876.07986667,640545.0,208093.608883,13224117.7399,633277065.085,97792438828.0
2124,2017-10-25,5505.82776667,716443.0,154107.341242,12165126.4504,628021830.344,91642025553.7
2125,2017-10-26,5669.62253333,636240.0,112052.10504,13473857.9505,446193087.806,94381426739.3
2126,2017-10-27,5893.13841667,555497.0,85178.7358426,13483500.6973,450583865.777,98115524477.2
2127,2017-10-28,5772.50498333,552374.0,85405.746453,8162322.04643,402366481.797,96114589130.8
2128,2017-10-29,5776.69695,440621.0,48389.951386,6888711.11288,278764450.64,96190524845.5
2129,2017-10-30,6155.43402,666706.0,58124.4325875,13055675.5564,572711007.534,102508904909.0
2130,2017-10-31,6105.87422,672642.0,87200.5808475,12373554.1068,144588378.864,101694785279.0
2131,2017-11-01,6388.64516667,611373.0,76862.8007531,12093705.3005,454449998.266,106415422967.0
2132,2017-11-02,6665.30668333,733878.0,91338.2542876,10194586.5722,630017228.472,111032844956.00002
2133,2017-11-03,7068.0201,704944.0,136960.628962,14715617.8482,1143999865.2,117758780932.0
2134,2017-11-04,7197.72006,670928.0,103697.684748,12261316.1222,374814688.995,119930391013.0
2135,2017-11-05,7437.54331667,588058.0,74911.4229854,13655329.5294,563573963.149,123938478075.0
2136,2017-11-06,7377.01236667,555458.0,54710.4902309,13953618.8916,568573468.153,122942798361.0
2137,2017-11-07,6989.07166667,608650.0,98416.2065949,12842419.1875,832822399.364,116489128917.0
2138,2017-11-08,7092.12723333,714349.0,128189.953071,15347363.3329,533993339.48,118220619187.0
2139,2017-11-09,7415.87825,646100.0,121416.147223,15069064.604,1261823617.31,123630662497.00002
2140,2017-11-10,7158.03706,727945.0,147037.719862,15722628.4023,528018381.566,119345862426.0
2141,2017-11-11,6719.39785,619943.0,97241.0429372,11846298.4095,1128392930.68,112042515456.99998
2142,2017-11-12,6362.85103333,455431.0,83201.6277859,8125360.76957,805734191.04,106103642871.0
2143,2017-11-13,5716.30158333,467890.0,85474.2347708,8791671.83517,1601736904.28,95327831900.7
2144,2017-11-14,6550.22753333,694828.0,100418.53332,16126660.1871,1259093767.51,109246250480.0
2145,2017-11-15,6635.41263333,604054.0,97817.8152073,14299314.2248,597502689.367,110677604468.99998
2146,2017-11-16,7301.42992,709142.0,119744.35649,17742474.7056,925948609.953,121800537300.0
2147,2017-11-17,7815.0307,677301.0,96962.344003,18216836.5617,1167106378.18,130383139250.0
2148,2017-11-18,7786.88436667,684253.0,87274.4538314,18692415.9222,1009820547.55,129929811149.0
2149,2017-11-19,7817.14038333,614839.0,59377.3332718,15016726.6764,541082170.875,130447943861.0
2150,2017-11-20,8007.65406667,603429.0,60371.9518242,17376609.3247,541743546.81,133643141972.0
2151,2017-11-21,8255.59681667,734768.0,92702.6009848,20065228.0629,546752953.457,137799223020.0
2152,2017-11-22,8059.8,753813.0,102327.475782,19226652.9,1004515766.65,134548487744.99998
2153,2017-11-23,8268.035,673818.0,71472.7717067,13902700.8525,494283581.323,138037428086.0
2154,2017-11-24,8148.95,747161.0,125737.72644,17540614.875,425395614.836,136067805658.0
2155,2017-11-25,8250.97833333,698358.0,87323.4110898,16712356.6142,644675714.794,137786800129.0
2156,2017-11-26,8707.40726667,697525.0,69072.8127561,18041747.8565,677327101.077,145425891724.0
2157,2017-11-27,9284.1438,712606.0,66555.738831,18860738.1297,183816238.479,155075955186.0
2158,2017-11-28,9718.29505,829650.0,107283.807203,22128557.8289,1100089826.5,162348370564.0
2159,2017-11-29,9952.50882,816744.0,120724.449176,21029651.1367,824886242.442,166280421453.0
2160,2017-11-30,9879.32833333,903004.0,129299.538072,23310275.2025,3006736495.28,165079130752.0
2161,2017-12-01,10147.372,851419.0,160375.632736,22988871.266,2130663923.37,169579202442.0
2162,2017-12-02,10883.912,869274.0,143781.193304,26605722.884,1589331512.94,181912888875.0
2163,2017-12-03,11071.3683333,683882.0,68110.2200799,23388265.6042,965994254.356,185068301099.0
2164,2017-12-04,11332.622,762992.0,75886.0542993,26076363.222,592011274.216,189460332832.0
2165,2017-12-05,11584.83,885109.0,112596.59291,27786214.755,1283672891.4,193702991532.0
2166,2017-12-06,11878.4333333,891235.0,116608.474867,28080616.4,999891969.541,198638586221.0
2167,2017-12-07,13540.98,978251.0,120303.541867,34001400.78,1982715220.45,226472551975.99997
2168,2017-12-08,16501.9716667,869098.0,93751.18803,35850533.4458,4548758961.59,276026211047.0
2169,2017-12-09,16007.4366667,902011.0,176239.484072,40290718.09,3800432531.58,267785606695.0
2170,2017-12-10,15142.8341521,877574.0,113521.892332,40234510.3422,2195860926.73,253354758199.00003
2171,2017-12-11,14869.805,739391.0,81931.9421162,36118756.345,2539286892.7,248817190554.99997
2172,2017-12-12,16762.1166667,867654.0,114588.410033,42517108.925,2487997751.02,280517165314.0
2173,2017-12-13,17276.3933333,867771.0,107602.811273,41532449.5733,1992977378.0,289157370724.0
2174,2017-12-14,16808.3666667,958476.0,129872.757962,47718952.9667,2027550684.5,281363023503.0
2175,2017-12-15,16678.892,1072861.0,93841.0761578,47709970.566,610207126.688,279234257113.0
2176,2017-12-16,17771.9,942513.0,108963.96978,46748982.95,2066395216.58,297570694261.0
2177,2017-12-17,19498.6833333,819304.0,57310.5132361,50569835.225,1636509991.67,326525438567.0
2178,2017-12-18,19289.785,877464.0,140930.942808,53191582.1375,1641066517.69,323071829482.0
2179,2017-12-19,18961.8566667,922523.0,80103.4477831,52600190.3933,2021140821.09,317622713304.0
2180,2017-12-20,17737.1116667,887697.0,85571.4405645,41629001.0817,2215330000.93,297138524343.0
2181,2017-12-21,16026.2716667,853863.0,115857.796294,40786861.3917,2752775707.11,268505157144.99997
2182,2017-12-22,16047.51,840739.0,74526.0617849,43552942.14,1989091729.43,268887463900.99997
2183,2017-12-23,15190.945,890731.0,80471.7476819,51049170.6725,5352015515.54,254564539479.00003
2184,2017-12-24,15360.2616667,729637.0,56250.9583823,41833672.6492,1967536506.4,257428577372.99997
2185,2017-12-25,13949.175,652209.0,49101.344554,37634874.15,1798168177.65,233806132563.0
2186,2017-12-26,14119.0283333,565074.0,49040.6424047,32706729.1342,1134112808.24,236676918975.99997
2187,2017-12-27,15999.0483333,605853.0,56230.0876517,38893686.4983,1745062014.35,268220045546.0
2188,2017-12-28,15589.3216667,749191.0,92122.759607,41529952.92,1619268857.17,261381479588.00003
2189,2017-12-29,14380.5816667,741488.0,69155.5375385,37008426.9192,1883494461.43,241141682463.99997
2190,2017-12-30,14640.14,838925.0,72064.0346035,40531227.59,1274049463.72,245524297888.0
2191,2017-12-31,13215.574,815099.0,139288.78395,33640243.617,1728481566.87,221657719331.0
2192,2018-01-01,14165.575,678712.0,49984.0338215,35435185.8625,1142728354.65,237620437837.00003
2193,2018-01-02,13812.1866667,593282.0,64570.5349943,32334328.9867,744866630.509,231719459004.00003
2194,2018-01-03,15005.8566667,850801.0,55603.7995959,40553327.6417,1567582731.9,251777079093.99997
2195,2018-01-04,15053.2616667,937530.0,63696.6425804,39612658.0758,1138506779.2,252602010060.99997
2196,2018-01-05,15199.355,1054711.0,74606.1268554,42527795.29,1371803859.92,255085455191.0
2197,2018-01-06,17174.12,888402.0,70424.576013,41569957.46,1764169571.11,288257943758.0
2198,2018-01-07,17319.198,889098.0,54817.1871836,46900388.184,1024721001.25,290729366697.0
2199,2018-01-08,16651.4716667,910004.0,37108.8483932,43826673.4267,946406884.752,279554272793.0
2200,2018-01-09,15265.9066667,895996.0,53037.8324159,41050023.0267,1742246003.55,256324304949.0
2201,2018-01-10,14714.2533333,919149.0,90988.0321959,39993340.56,1182426648.29,247091858022.00003
2202,2018-01-11,15126.3983333,876989.0,68721.1440777,41068171.475,1634548780.4,254044267489.0
2203,2018-01-12,13296.794,822010.0,72378.9908608,40136372.689,1663185737.56,223348575757.0
2204,2018-01-13,13912.882,747265.0,57290.2611555,38260425.5,1014053986.14,233728069871.0
2205,2018-01-14,14499.7733333,652049.0,42142.1404379,33603224.7,740504186.96,243614497964.0
2206,2018-01-15,13852.92,592041.0,42758.4330847,32575141.38,804914641.612,232773385343.99997
2207,2018-01-16,14012.196,670839.0,48717.7594678,32326136.172,758546178.583,235476004695.0
2208,2018-01-17,11180.9983333,737398.0,68006.9963643,28025172.3225,2762626868.92,187919737801.0
2209,2018-01-18,11116.9466667,768381.0,77483.2420146,29865677.22,2926596198.21,186866424062.0
2210,2018-01-19,11345.4233333,744189.0,68354.9718281,31046750.9517,1771113579.47,190731457101.0
2211,2018-01-20,11422.44,578406.0,45035.7289484,28241982.9,1064413369.6,192049767135.0
2212,2018-01-21,12950.7933333,559711.0,36224.0867881,33309440.4533,1097313787.36,217775360375.99997
2213,2018-01-22,11505.228,522861.0,30479.8553076,29815798.362,436195518.928,193494205427.0
2214,2018-01-23,10544.5933333,574420.0,62851.1407356,24447639.6433,1210203940.88,177360323481.0
2215,2018-01-24,11223.064,547568.0,55403.4881775,27086864.964,1305109027.98,188797048086.0
2216,2018-01-25,11282.2583333,576212.0,57369.207236,27021008.7083,921820890.749,189817650188.0
2217,2018-01-26,11214.44,539581.0,50993.0296902,23853113.88,772706342.764,188698793396.0
2218,2018-01-27,10969.815,514621.0,66391.8885903,22680092.5125,1135179206.75,184603886255.0
2219,2018-01-28,11524.7766667,541699.0,38820.9081086,23654604.1083,763094646.01,193965592793.0
2220,2018-01-29,11765.71,492738.0,41384.7532271,24143236.92,738104166.867,198043813362.0
2221,2018-01-30,11212.655,532630.0,65418.7396209,21651636.805,611119735.311,188755376010.0
2222,2018-01-31,10184.0616667,531440.0,59703.2921838,22124873.9708,1266284116.13,171461153634.0
2223,2018-02-01,10125.0133333,481100.0,63559.5664585,15840583.36,933239777.886,170481810440.0
2224,2018-02-02,9083.25833333,591550.0,83063.2152074,19329173.7333,1509688358.17,152959231815.0
2225,2018-02-03,8901.90166667,551198.0,78445.2930865,20349747.21,2213436748.09,149923936216.0
2226,2018-02-04,9076.67833333,436196.0,44026.5513419,18561807.1917,952403804.978,152885414136.0
2227,2018-02-05,8400.64833333,396694.0,43401.4694508,19061071.0683,1080682794.74,141517216815.0
2228,2018-02-06,6838.81666667,486553.0,76759.4260742,16457612.3083,1793319477.25,115222434845.00002
2229,2018-02-07,7685.63333333,589896.0,95492.1611529,17000620.9333,3094258118.19,129506188061.0
2230,2018-02-08,8099.95833333,489402.0,77775.5872248,14762174.0625,1670287563.74,136502016576.0
2231,2018-02-09,8240.53666667,398607.0,84370.0927773,13782297.575,1336661910.51,138884562886.0
2232,2018-02-10,8535.51666667,462086.0,62602.0047664,14685356.425,1093134650.42,143870507869.0
2233,2018-02-11,8319.87656618,421547.0,43134.4044538,15154655.1653,918540174.469,140250655239.0
2234,2018-02-12,8343.455,368624.0,34888.3410872,15831705.8625,796391653.709,140663872243.0
2235,2018-02-13,8811.34333333,437380.0,61562.0405498,18398084.88,836623674.313,148570372921.0
2236,2018-02-14,8597.7675,414749.0,75282.9383689,17728596.585,188454378.603,144986840155.0
2237,2018-02-15,9334.63333333,450367.0,74825.7750061,20951584.5167,915165499.846,157433725215.0
2238,2018-02-16,9977.154,475029.0,68822.8632913,16527155.601,1282426210.89,168286527234.0
2239,2018-02-17,10127.1616667,422415.0,60534.4722056,19925190.5792,866501985.708,170836609229.0
2240,2018-02-18,10841.9916667,401860.0,34855.8138494,20236577.4458,973554319.908,182915376933.0
2241,2018-02-19,10503.2983333,378869.0,40629.6018078,21269179.125,1377347061.42,177222546652.0
2242,2018-02-20,11110.965,436341.0,62487.0405013,22566369.915,1020588579.34,187498228810.0
2243,2018-02-21,11390.3916667,455116.0,59724.4129187,20189469.2292,1258473015.6,192233646840.0
2244,2018-02-22,10532.7916667,459675.0,51211.1000588,22261055.1875,1601103155.91,177782332242.0
2245,2018-02-23,9931.07166667,499533.0,48766.844804,18506552.0508,1395055528.71,167644434591.0
2246,2018-02-24,10162.1166667,424502.0,44912.7350371,19145427.8,1156539785.89,171563458942.0
2247,2018-02-25,9697.956,355221.0,39609.6350153,18033349.182,814952720.427,163744774409.0
2248,2018-02-26,9696.59333333,355805.0,33478.7660632,20726468.25,619244270.723,163742492983.0
2249,2018-02-27,10348.6033333,435989.0,39595.2994438,18260110.5817,982054724.804,174770964462.0
2250,2018-02-28,10763.8833333,494787.0,57212.3755013,21592349.9667,820239742.158,181805891408.0
2251,2018-03-01,10370.165,469400.0,61330.9879489,20144045.5125,871257587.96,175175938229.0
2252,2018-03-02,11009.3816667,514904.0,62796.3677376,22728868.4508,790675903.745,185996484778.0
2253,2018-03-03,11055.815,524246.0,68621.5897073,21569895.065,673860238.906,186802505182.0
2254,2018-03-04,11326.9483333,416966.0,53201.4528054,25485633.75,663520514.009,191409144345.0
2255,2018-03-05,11430.1816667,383191.0,53045.6965782,21145836.0833,542742758.512,193174785117.0
2256,2018-03-06,11595.54,457316.0,75271.5173931,21689457.57,652061173.891,195991005854.0
2257,2018-03-07,10763.1983333,453773.0,101643.069651,20998999.9483,969993576.732,181943526346.0
2258,2018-03-08,10118.058,474916.0,79204.0511806,19856688.825,1355596866.82,171057785684.0
2259,2018-03-09,9429.11166667,439933.0,71151.5472031,19122238.46,1231498466.04,159429423746.0
2260,2018-03-10,9089.27833333,487166.0,110591.024341,16597022.2367,1735625689.9,153700037465.0
2261,2018-03-11,8746.002,354482.0,41054.6505171,15401709.522,870115563.807,147910527299.0
2262,2018-03-12,9761.39666667,349040.0,49444.1694735,18756523.695,1205268901.95,165101334801.0
2263,2018-03-13,9182.84333333,426764.0,63539.9728819,18489655.0517,1145556674.73,155334337759.0
2264,2018-03-14,9154.7,419994.0,79769.42308,18172079.5,1013634517.58,154876353756.0
2265,2018-03-15,8151.53166667,418368.0,45672.9210099,14672757.0,1157902505.02,137919738140.0
2266,2018-03-16,8358.12166667,459149.0,54879.1018348,15044619.0,1315209565.09,141430179682.0
2267,2018-03-17,8530.402,457060.0,47246.0441367,16634283.9,771954415.419,144362019016.0
2268,2018-03-18,7993.67464364,352698.0,28910.3757981,14888219.0238,711706325.703,135293742711.00002
2269,2018-03-19,8171.415,382257.0,25440.6103207,15423545.8125,1270330308.34,138317439562.0
2270,2018-03-20,8412.03333333,421647.0,69918.1127502,16306726.6167,1183523625.16,142406681398.0
2271,2018-03-21,8986.94833333,423962.0,49155.5622557,14275767.4275,968836842.581,152153641094.0
2272,2018-03-22,8947.75333333,424455.0,62263.4468077,17009679.0867,770717053.191,151507050388.0
2273,2018-03-23,8690.40833333,418187.0,53320.3735592,15534104.8958,826892556.905,147165112798.0
2274,2018-03-24,8686.82666667,430896.0,35766.4909937,14450536.16,734259108.904,147118901988.0
2275,2018-03-25,8662.37833333,360666.0,31076.4960985,16891637.75,638996171.227,146721740014.0
2276,2018-03-26,8617.29666667,318932.0,33014.0735468,14541688.125,497976127.752,145972696885.0
2277,2018-03-27,8197.54833333,416731.0,47307.0142885,15370403.125,898113449.04,138877740396.0
2278,2018-03-28,7876.195,414090.0,63789.0595469,14964770.5,706985634.736,133448537838.99998
2279,2018-03-29,7960.38,395195.0,57170.275021,13433141.25,526257701.607,134888340586.00002
2280,2018-03-30,7172.28,428777.0,55913.546872,13627332.0,1093751115.33,121547642972.0
